Trip,Date/Time,Latitude,Longitude,Type,New_Track
5354169231,09/11/2016 9:09,5.61478,-0.21397,T,0
5354169231,09/11/2016 9:09,5.61478,-0.21372,T,0
5354169231,09/11/2016 9:09,5.61502,-0.21316,T,0
5354169231,09/11/2016 9:10,5.61635,-0.20363,T,0
5354169231,09/11/2016 9:11,5.61749,-0.1943,T,0
5354169231,09/11/2016 9:12,5.61753,-0.19398,T,0
5354169231,09/11/2016 9:13,5.61786,-0.19243,T,0
5354169231,09/11/2016 9:14,5.62061,-0.18377,T,0
5354169231,09/11/2016 9:15,5.62289,-0.17666,T,0
5354169231,09/11/2016 9:15,5.62319,-0.17511,T,0
5354169231,09/11/2016 9:16,5.62286,-0.17467,T,0
5354169231,09/11/2016 9:16,5.6224,-0.17451,T,0
5354169231,09/11/2016 9:16,5.62168,-0.17491,T,0
5354169231,09/11/2016 9:16,5.62129,-0.17534,T,0
5354169231,09/11/2016 9:16,5.62114,-0.17511,T,0
5354169231,09/11/2016 9:16,5.62165,-0.17485,T,0
5354169231,09/11/2016 9:17,5.62317,-0.17381,T,0
5354169231,09/11/2016 9:17,5.62315,-0.17358,T,0
5354169231,09/11/2016 9:17,5.62312,-0.17335,T,0
5354169231,09/11/2016 9:17,5.62333,-0.17314,T,0
5354169231,09/11/2016 9:17,5.62337,-0.17317,T,0
5354491091,09/11/2016 9:31,5.62318,-0.17357,T,1
5354491091,09/11/2016 9:31,5.62335,-0.17368,T,0
5354491091,09/11/2016 9:32,5.62426,-0.17239,T,0
5354491091,09/11/2016 9:32,5.62611,-0.16674,T,0
5354491091,09/11/2016 9:33,5.63029,-0.15383,T,0
5354491091,09/11/2016 9:34,5.63397,-0.14515,T,0
5354491091,09/11/2016 9:35,5.63411,-0.14479,T,0
5354491091,09/11/2016 9:36,5.63735,-0.13708,T,0
5354491091,09/11/2016 9:37,5.64284,-0.12347,T,0
5354491091,09/11/2016 9:38,5.64807,-0.11047,T,0
5354491091,09/11/2016 9:39,5.65186,-0.10103,T,0
5354491091,09/11/2016 9:40,5.6571,-0.08809,T,0
5354491091,09/11/2016 9:41,5.66062,-0.07569,T,0
5354491091,09/11/2016 9:42,5.66547,-0.06363,T,0
5354491091,09/11/2016 9:43,5.66998,-0.05245,T,0
5354491091,09/11/2016 9:44,5.67515,-0.043,T,0
5354491091,09/11/2016 9:45,5.67887,-0.03406,T,0
5354491091,09/11/2016 9:46,5.68267,-0.02462,T,0
5354491091,09/11/2016 9:47,5.68534,-0.01641,T,0
5354491091,09/11/2016 9:47,5.68499,-0.0158,T,0
5354491091,09/11/2016 9:47,5.68452,-0.01521,T,0
5354491091,09/11/2016 9:47,5.68452,-0.01469,T,0
5354491091,09/11/2016 9:47,5.68416,-0.01434,T,0
5354491091,09/11/2016 9:48,5.678,-0.01176,T,0
5354491091,09/11/2016 9:49,5.66977,-0.00845,T,0
5354491091,09/11/2016 9:50,5.66116,-0.00465,T,0
5354491091,09/11/2016 9:50,5.66092,-0.0047,T,0
5354491091,09/11/2016 9:50,5.66053,-0.00453,T,0
5354491091,09/11/2016 9:50,5.66,-0.0042,T,0
5354491091,09/11/2016 9:51,5.65404,-0.00169,T,0
5354491091,09/11/2016 9:51,5.65368,-0.00141,T,0
5354491091,09/11/2016 9:51,5.6532,-0.001,T,0
5354491091,09/11/2016 9:52,5.64971,0.0009,T,0
5354491091,09/11/2016 9:52,5.64944,0.00101,T,0
5354491091,09/11/2016 9:52,5.64945,0.00131,T,0
5354491091,09/11/2016 9:52,5.64964,0.00146,T,0
5354491091,09/11/2016 9:53,5.65001,0.0018,T,0
5354491091,09/11/2016 9:53,5.65041,0.00306,T,0
5354491091,09/11/2016 9:53,5.65025,0.00348,T,0
5354491091,09/11/2016 9:54,5.64463,0.00691,T,0
5354491091,09/11/2016 9:54,5.64373,0.00756,T,0
5354491091,09/11/2016 9:55,5.644,0.0082,T,0
5354491091,09/11/2016 9:55,5.64429,0.00876,T,0
5354491091,09/11/2016 9:55,5.64428,0.00888,T,0
5354491091,09/11/2016 9:55,5.64426,0.00924,T,0
5354491091,09/11/2016 9:56,5.64474,0.00894,T,0
5354643222,09/11/2016 10:09,5.64462,0.00908,T,1
5354643222,09/11/2016 10:09,5.64433,0.00929,T,0
5354643222,09/11/2016 10:10,5.64365,0.00977,T,0
5354643222,09/11/2016 10:11,5.64322,0.01031,T,0
5354643222,09/11/2016 10:11,5.64335,0.01072,T,0
5354643222,09/11/2016 10:14,5.64336,0.01075,T,0
5354643222,09/11/2016 10:14,5.64336,0.01075,T,0
5354643222,09/11/2016 10:15,5.64336,0.01078,T,0
5354643222,09/11/2016 10:16,5.64336,0.01095,T,0
5354643222,09/11/2016 10:18,5.64335,0.01095,T,0
5354643222,09/11/2016 10:19,5.64318,0.01076,T,0
5354643222,09/11/2016 10:19,5.64302,0.01067,T,0
5354643222,09/11/2016 10:19,5.64295,0.01044,T,0
5354643222,09/11/2016 10:19,5.64371,0.00981,T,0
5354643222,09/11/2016 10:20,5.64433,0.00932,T,0
5354643222,09/11/2016 10:20,5.6445,0.00941,T,0
5354643222,09/11/2016 10:21,5.64459,0.00935,T,0
5355079853,09/11/2016 12:03,5.64459,0.00935,T,1
5355079853,09/11/2016 12:05,5.64452,0.00941,T,0
5355440096,09/11/2016 13:32,5.64452,0.00941,T,1
5355477745,09/11/2016 13:42,5.64439,0.00925,T,1
5355477745,09/11/2016 13:42,5.64438,0.00869,T,0
5355477745,09/11/2016 13:43,5.644,0.00811,T,0
5355477745,09/11/2016 13:43,5.64375,0.00764,T,0
5355477745,09/11/2016 13:44,5.64769,0.00477,T,0
5355477745,09/11/2016 13:45,5.64936,0.0038,T,0
5355477745,09/11/2016 13:46,5.65046,0.00341,T,0
5355477745,09/11/2016 13:47,5.64995,0.00145,T,0
5355477745,09/11/2016 13:47,5.65009,0.00102,T,0
5355477745,09/11/2016 13:47,5.65368,-0.00114,T,0
5355477745,09/11/2016 13:48,5.65422,-0.00131,T,0
5355477745,09/11/2016 13:48,5.65434,-0.0015,T,0
5355477745,09/11/2016 13:48,5.65706,-0.003,T,0
5355477745,09/11/2016 13:48,5.66064,-0.0042,T,0
5355477745,09/11/2016 13:49,5.66101,-0.00426,T,0
5355477745,09/11/2016 13:50,5.66957,-0.00831,T,0
5355477745,09/11/2016 13:51,5.68123,-0.01295,T,0
5355477745,09/11/2016 13:51,5.68474,-0.01452,T,0
5355477745,09/11/2016 13:51,5.68553,-0.01472,T,0
5355477745,09/11/2016 13:51,5.68567,-0.01499,T,0
5355477745,09/11/2016 13:52,5.68565,-0.01525,T,0
5355477745,09/11/2016 13:52,5.68547,-0.01611,T,0
5355477745,09/11/2016 13:52,5.68526,-0.0187,T,0
5355477745,09/11/2016 13:53,5.68421,-0.02125,T,0
5355477745,09/11/2016 13:54,5.68294,-0.0244,T,0
5355477745,09/11/2016 13:55,5.67877,-0.03469,T,0
5355477745,09/11/2016 13:56,5.67497,-0.0438,T,0
5355477745,09/11/2016 13:57,5.66992,-0.053,T,0
5355477745,09/11/2016 13:58,5.66449,-0.06645,T,0
5355477745,09/11/2016 13:59,5.6598,-0.07903,T,0
5355477745,09/11/2016 14:00,5.65573,-0.0919,T,0
5355477745,09/11/2016 14:01,5.65171,-0.10189,T,0
5355477745,09/11/2016 14:02,5.65114,-0.10328,T,0
5355477745,09/11/2016 14:03,5.6497,-0.10688,T,0
5355477745,09/11/2016 14:04,5.64912,-0.10834,T,0
5355477745,09/11/2016 14:05,5.6486,-0.1096,T,0
5355477745,09/11/2016 14:06,5.64585,-0.1164,T,0
5355477745,09/11/2016 14:07,5.64061,-0.12947,T,0
5355477745,09/11/2016 14:08,5.63528,-0.14268,T,0
5355477745,09/11/2016 14:09,5.63231,-0.14973,T,0
5355477745,09/11/2016 14:10,5.629,-0.15842,T,0
5355477745,09/11/2016 14:11,5.62542,-0.16945,T,0
5355477745,09/11/2016 14:12,5.62426,-0.17328,T,0
5355477745,09/11/2016 14:12,5.62424,-0.17368,T,0
5355477745,09/11/2016 14:12,5.62591,-0.17618,T,0
5355477745,09/11/2016 14:13,5.62628,-0.17636,T,0
5355477745,09/11/2016 14:14,5.62963,-0.17667,T,0
5355477745,09/11/2016 14:15,5.63022,-0.17676,T,0
5355477745,09/11/2016 14:15,5.63044,-0.17686,T,0
5355477745,09/11/2016 14:16,5.6294,-0.17693,T,0
5355477745,09/11/2016 14:16,5.62936,-0.17727,T,0
5355477745,09/11/2016 14:16,5.62898,-0.17929,T,0
5355477745,09/11/2016 14:17,5.62853,-0.17979,T,0
5355477745,09/11/2016 14:17,5.62749,-0.1817,T,0
5355477745,09/11/2016 14:18,5.62619,-0.18452,T,0
5355477745,09/11/2016 14:18,5.62612,-0.18497,T,0
5355477745,09/11/2016 14:18,5.62706,-0.18589,T,0
5355477745,09/11/2016 14:18,5.62873,-0.18703,T,0
5355477745,09/11/2016 14:19,5.62791,-0.18866,T,0
5355477745,09/11/2016 14:19,5.62562,-0.19206,T,0
5355477745,09/11/2016 14:20,5.62785,-0.1935,T,0
5355477745,09/11/2016 14:21,5.63676,-0.19918,T,0
5355477745,09/11/2016 14:21,5.64269,-0.20321,T,0
5355477745,09/11/2016 14:22,5.64197,-0.2044,T,0
5355477745,09/11/2016 14:22,5.63894,-0.20932,T,0
5355477745,09/11/2016 14:23,5.63972,-0.20986,T,0
5355477745,09/11/2016 14:23,5.6418,-0.21093,T,0
5355477745,09/11/2016 14:23,5.64281,-0.20982,T,0
5355477745,09/11/2016 14:24,5.6448,-0.21045,T,0
5355477745,09/11/2016 14:25,5.65102,-0.20959,T,0
5355477745,09/11/2016 14:26,5.65505,-0.20829,T,0
5355477745,09/11/2016 14:27,5.65904,-0.20681,T,0
5355477745,09/11/2016 14:27,5.66047,-0.20609,T,0
5355477745,09/11/2016 14:27,5.66228,-0.20524,T,0
5355477745,09/11/2016 14:28,5.6626,-0.20901,T,0
5355477745,09/11/2016 14:29,5.66275,-0.21262,T,0
5355477745,09/11/2016 14:30,5.66292,-0.21276,T,0
5355477745,09/11/2016 14:30,5.66643,-0.21234,T,0
5355477745,09/11/2016 14:31,5.66749,-0.21227,T,0
5355477745,09/11/2016 14:31,5.66755,-0.21527,T,0
5355477745,09/11/2016 14:32,5.66761,-0.22379,T,0
5355477745,09/11/2016 14:33,5.66769,-0.23196,T,0
5355477745,09/11/2016 14:34,5.66771,-0.23636,T,0
5355477745,09/11/2016 14:35,5.66779,-0.23876,T,0
5355477745,09/11/2016 14:35,5.66807,-0.2389,T,0
5355477745,09/11/2016 14:35,5.66958,-0.23887,T,0
5355477745,09/11/2016 14:36,5.67339,-0.23882,T,0
5355477745,09/11/2016 14:38,5.67927,-0.23936,T,0
5355477745,09/11/2016 14:38,5.6813,-0.24044,T,0
5355477745,09/11/2016 14:38,5.68318,-0.24266,T,0
5355477745,09/11/2016 14:39,5.68612,-0.24543,T,0
5355477745,09/11/2016 14:39,5.68652,-0.24578,T,0
5355477745,09/11/2016 14:39,5.68672,-0.24588,T,0
5355477745,09/11/2016 14:40,5.68898,-0.24709,T,0
5355477745,09/11/2016 14:41,5.69104,-0.248,T,0
5355477745,09/11/2016 14:42,5.6947,-0.24863,T,0
5355477745,09/11/2016 14:43,5.69779,-0.24806,T,0
5355477745,09/11/2016 14:44,5.70059,-0.24752,T,0
5355477745,09/11/2016 14:45,5.70402,-0.24653,T,0
5355477745,09/11/2016 14:46,5.70731,-0.24593,T,0
5355477745,09/11/2016 14:47,5.71105,-0.24528,T,0
5355477745,09/11/2016 14:48,5.71467,-0.24461,T,0
5355477745,09/11/2016 14:49,5.71774,-0.24404,T,0
5355477745,09/11/2016 14:50,5.72054,-0.24276,T,0
5355477745,09/11/2016 14:50,5.72081,-0.24258,T,0
5355477745,09/11/2016 14:51,5.7235,-0.24148,T,0
5355477745,09/11/2016 14:51,5.72656,-0.24188,T,0
5355477745,09/11/2016 14:52,5.73271,-0.24148,T,0
5355477745,09/11/2016 14:53,5.73438,-0.24095,T,0
5355477745,09/11/2016 14:53,5.73935,-0.23738,T,0
5355477745,09/11/2016 14:54,5.74526,-0.23354,T,0
5355477745,09/11/2016 14:55,5.75149,-0.23023,T,0
5355477745,09/11/2016 14:56,5.75709,-0.22873,T,0
5355477745,09/11/2016 14:57,5.75886,-0.22764,T,0
5355477745,09/11/2016 14:57,5.75948,-0.22588,T,0
5355477745,09/11/2016 14:57,5.75976,-0.22548,T,0
5355477745,09/11/2016 14:58,5.7624,-0.22346,T,0
5355477745,09/11/2016 14:59,5.76518,-0.22139,T,0
5355477745,09/11/2016 14:59,5.76571,-0.22108,T,0
5355477745,09/11/2016 14:59,5.76585,-0.22031,T,0
5355477745,09/11/2016 15:00,5.76587,-0.2196,T,0
5355477745,09/11/2016 15:00,5.76497,-0.21861,T,0
5355477745,09/11/2016 15:01,5.7647,-0.21839,T,0
5355477745,09/11/2016 15:01,5.76385,-0.21815,T,0
5355477745,09/11/2016 15:01,5.76126,-0.21926,T,0
5355477745,09/11/2016 15:02,5.76033,-0.21983,T,0
5355477745,09/11/2016 15:02,5.75979,-0.22085,T,0
5355477745,09/11/2016 15:03,5.75962,-0.22054,T,0
5355477745,09/11/2016 15:03,5.75969,-0.2205,T,0
5355477745,09/11/2016 15:04,5.75999,-0.22039,T,0
5355477745,09/11/2016 15:05,5.75993,-0.22036,T,0
5356202306,09/11/2016 17:11,5.75993,-0.22036,T,1
5356202306,09/11/2016 17:13,5.76014,-0.22025,T,0
5356202306,09/11/2016 17:13,5.7604,-0.21972,T,0
5356202306,09/11/2016 17:13,5.7606,-0.2196,T,0
5356202306,09/11/2016 17:14,5.76384,-0.21817,T,0
5356202306,09/11/2016 17:14,5.76451,-0.21829,T,0
5356202306,09/11/2016 17:14,5.76577,-0.2194,T,0
5356202306,09/11/2016 17:14,5.76591,-0.21971,T,0
5356202306,09/11/2016 17:14,5.76586,-0.22112,T,0
5356202306,09/11/2016 17:15,5.7694,-0.2218,T,0
5356202306,09/11/2016 17:16,5.77294,-0.22166,T,0
5356202306,09/11/2016 17:16,5.77378,-0.22102,T,0
5356202306,09/11/2016 17:17,5.77667,-0.21854,T,0
5356202306,09/11/2016 17:18,5.77935,-0.21558,T,0
5356202306,09/11/2016 17:19,5.78205,-0.21243,T,0
5356202306,09/11/2016 17:19,5.7821,-0.21197,T,0
5356202306,09/11/2016 17:20,5.7822,-0.21015,T,0
5356202306,09/11/2016 17:20,5.78243,-0.20967,T,0
5356202306,09/11/2016 17:20,5.78332,-0.20896,T,0
5356202306,09/11/2016 17:20,5.78446,-0.20817,T,0
5356202306,09/11/2016 17:21,5.78638,-0.20792,T,0
5356202306,09/11/2016 17:21,5.78675,-0.2077,T,0
5356202306,09/11/2016 17:22,5.78931,-0.20588,T,0
5356202306,09/11/2016 17:23,5.79171,-0.20377,T,0
5356202306,09/11/2016 17:23,5.792,-0.20215,T,0
5356202306,09/11/2016 17:23,5.79197,-0.2019,T,0
5356202306,09/11/2016 17:23,5.79213,-0.20103,T,0
5356202306,09/11/2016 17:24,5.79344,-0.19772,T,0
5356202306,09/11/2016 17:24,5.7942,-0.19697,T,0
5356202306,09/11/2016 17:25,5.79639,-0.19633,T,0
5356202306,09/11/2016 17:26,5.79891,-0.19477,T,0
5356202306,09/11/2016 17:26,5.7999,-0.19404,T,0
5356202306,09/11/2016 17:26,5.80096,-0.19336,T,0
5356202306,09/11/2016 17:27,5.80256,-0.19259,T,0
5356202306,09/11/2016 17:28,5.80634,-0.19111,T,0
5356202306,09/11/2016 17:29,5.80744,-0.19081,T,0
5356202306,09/11/2016 17:29,5.8086,-0.1903,T,0
5356202306,09/11/2016 17:30,5.81136,-0.18951,T,0
5356202306,09/11/2016 17:30,5.81214,-0.18929,T,0
5356202306,09/11/2016 17:30,5.81247,-0.18908,T,0
5356202306,09/11/2016 17:30,5.81309,-0.1885,T,0
5356202306,09/11/2016 17:31,5.81392,-0.18695,T,0
5356202306,09/11/2016 17:31,5.81398,-0.18671,T,0
5356202306,09/11/2016 17:31,5.81379,-0.18646,T,0
5356202306,09/11/2016 17:32,5.81146,-0.18492,T,0
5356202306,09/11/2016 17:32,5.80777,-0.18355,T,0
5356202306,09/11/2016 17:32,5.80733,-0.18273,T,0
5356202306,09/11/2016 17:32,5.80723,-0.18233,T,0
5356202306,09/11/2016 17:33,5.80547,-0.1795,T,0
5356202306,09/11/2016 17:33,5.80479,-0.17984,T,0
5356202306,09/11/2016 17:33,5.8032,-0.18074,T,0
5356202306,09/11/2016 17:33,5.80288,-0.18138,T,0
5356202306,09/11/2016 17:33,5.80239,-0.18183,T,0
5356202306,09/11/2016 17:33,5.80122,-0.18238,T,0
5356202306,09/11/2016 17:34,5.80127,-0.18255,T,0
5356202306,09/11/2016 17:34,5.80229,-0.18282,T,0
5356202306,09/11/2016 17:34,5.80236,-0.18303,T,0
5356202306,09/11/2016 17:34,5.80225,-0.18323,T,0
5356202306,09/11/2016 17:34,5.80061,-0.18387,T,0
5356202306,09/11/2016 17:34,5.8001,-0.18418,T,0
5356202306,09/11/2016 17:34,5.79968,-0.18476,T,0
5356202306,09/11/2016 17:34,5.79944,-0.18479,T,0
5356202306,09/11/2016 17:34,5.79923,-0.18467,T,0
5356202306,09/11/2016 17:35,5.79904,-0.18422,T,0
5356202306,09/11/2016 17:35,5.7986,-0.18343,T,0
5356202306,09/11/2016 17:35,5.7975,-0.18285,T,0
5356202306,09/11/2016 17:35,5.79708,-0.18261,T,0
5356202306,09/11/2016 17:35,5.79687,-0.18264,T,0
5356202306,09/11/2016 17:35,5.79609,-0.18303,T,0
5356202306,09/11/2016 17:36,5.79469,-0.18511,T,0
5356202306,09/11/2016 17:36,5.79465,-0.18567,T,0
5356202306,09/11/2016 17:36,5.79481,-0.18638,T,0
5356202306,09/11/2016 17:36,5.79453,-0.18664,T,0
5356202306,09/11/2016 17:36,5.79413,-0.18654,T,0
5356202306,09/11/2016 17:36,5.79337,-0.18618,T,0
5356202306,09/11/2016 17:36,5.79164,-0.1869,T,0
5356202306,09/11/2016 17:37,5.79107,-0.18738,T,0
5356202306,09/11/2016 17:37,5.79009,-0.18756,T,0
5356202306,09/11/2016 17:37,5.7882,-0.18852,T,0
5356202306,09/11/2016 17:37,5.7888,-0.18658,T,0
5356202306,09/11/2016 17:37,5.78892,-0.18528,T,0
5356202306,09/11/2016 17:38,5.78841,-0.18407,T,0
5356202306,09/11/2016 17:38,5.78637,-0.18328,T,0
5356202306,09/11/2016 17:38,5.78608,-0.18324,T,0
5356202306,09/11/2016 17:39,5.78516,-0.18285,T,0
5356202306,09/11/2016 17:40,5.77459,-0.1812,T,0
5356202306,09/11/2016 17:41,5.759,-0.17908,T,0
5356202306,09/11/2016 17:42,5.74603,-0.17728,T,0
5356202306,09/11/2016 17:43,5.73717,-0.17544,T,0
5356202306,09/11/2016 17:44,5.72561,-0.17339,T,0
5356202306,09/11/2016 17:45,5.72176,-0.17273,T,0
5356202306,09/11/2016 17:46,5.71722,-0.17202,T,0
5356202306,09/11/2016 17:47,5.70993,-0.17142,T,0
5356202306,09/11/2016 17:48,5.70937,-0.17139,T,0
5356202306,09/11/2016 17:50,5.70763,-0.17135,T,0
5356202306,09/11/2016 17:51,5.70236,-0.17159,T,0
5356202306,09/11/2016 17:52,5.6985,-0.17188,T,0
5356202306,09/11/2016 17:53,5.69012,-0.17167,T,0
5356202306,09/11/2016 17:54,5.68723,-0.17153,T,0
5356202306,09/11/2016 17:55,5.68626,-0.17147,T,0
5356202306,09/11/2016 17:55,5.68266,-0.17131,T,0
5356202306,09/11/2016 17:56,5.67955,-0.17272,T,0
5356202306,09/11/2016 17:57,5.67944,-0.17277,T,0
5356202306,09/11/2016 17:58,5.67769,-0.17331,T,0
5356202306,09/11/2016 17:59,5.66833,-0.17683,T,0
5356202306,09/11/2016 18:00,5.65914,-0.17892,T,0
5356202306,09/11/2016 18:01,5.6555,-0.18027,T,0
5356202306,09/11/2016 18:01,5.65342,-0.18059,T,0
5356202306,09/11/2016 18:02,5.64437,-0.1789,T,0
5356202306,09/11/2016 18:03,5.64144,-0.17834,T,0
5356202306,09/11/2016 18:05,5.63971,-0.17805,T,0
5356202306,09/11/2016 18:06,5.63206,-0.177,T,0
5356202306,09/11/2016 18:07,5.62981,-0.1768,T,0
5356202306,09/11/2016 18:08,5.62735,-0.17657,T,0
5356202306,09/11/2016 18:09,5.62115,-0.17645,T,0
5356202306,09/11/2016 18:10,5.61753,-0.17612,T,0
5356202306,09/11/2016 18:11,5.61122,-0.17652,T,0
5356202306,09/11/2016 18:11,5.61118,-0.17652,T,0
5356202306,09/11/2016 18:12,5.61098,-0.17658,T,0
5356202306,09/11/2016 18:13,5.60833,-0.17717,T,0
5356202306,09/11/2016 18:14,5.6078,-0.17729,T,0
5356202306,09/11/2016 18:15,5.60525,-0.17783,T,0
5356202306,09/11/2016 18:16,5.60148,-0.17871,T,0
5356202306,09/11/2016 18:17,5.59882,-0.1793,T,0
5356202306,09/11/2016 18:18,5.59272,-0.18068,T,0
5356202306,09/11/2016 18:19,5.59096,-0.18108,T,0
5356202306,09/11/2016 18:20,5.58981,-0.18169,T,0
5356202306,09/11/2016 18:22,5.58284,-0.18528,T,0
5356202306,09/11/2016 18:23,5.57972,-0.18648,T,0
5356202306,09/11/2016 18:24,5.57954,-0.18656,T,0
5356202306,09/11/2016 18:24,5.57928,-0.18645,T,0
5356202306,09/11/2016 18:24,5.5793,-0.18613,T,0
5356202306,09/11/2016 18:24,5.57938,-0.18593,T,0
5356202306,09/11/2016 18:25,5.57918,-0.18579,T,0
5356202306,09/11/2016 18:26,5.57909,-0.18547,T,0
5356202306,09/11/2016 18:26,5.57936,-0.18499,T,0
5356202306,09/11/2016 18:26,5.57986,-0.18526,T,0
5356202306,09/11/2016 18:27,5.57934,-0.18633,T,0
5356202306,09/11/2016 18:27,5.57935,-0.18666,T,0
5356202306,09/11/2016 18:28,5.57596,-0.18841,T,0
5356202306,09/11/2016 18:28,5.57597,-0.18862,T,0
5356202306,09/11/2016 18:28,5.57641,-0.18958,T,0
5356202306,09/11/2016 18:29,5.57299,-0.19159,T,0
5356202306,09/11/2016 18:29,5.57311,-0.19191,T,0
5356202306,09/11/2016 18:29,5.57443,-0.19567,T,0
5356202306,09/11/2016 18:30,5.57364,-0.19938,T,0
5356202306,09/11/2016 18:30,5.57364,-0.19968,T,0
5356202306,09/11/2016 18:31,5.57594,-0.19994,T,0
5356202306,09/11/2016 18:31,5.57594,-0.20068,T,0
5356202306,09/11/2016 18:32,5.5777,-0.20072,T,0
5356202306,09/11/2016 18:32,5.57794,-0.20065,T,0
5356202306,09/11/2016 18:32,5.57801,-0.20091,T,0
5356202306,09/11/2016 18:32,5.57805,-0.20117,T,0
5356202306,09/11/2016 18:33,5.57927,-0.20332,T,0
5356202306,09/11/2016 18:34,5.58008,-0.20465,T,0
5356202306,09/11/2016 18:34,5.58063,-0.20455,T,0
5356202306,09/11/2016 18:34,5.58069,-0.20457,T,0
5356202306,09/11/2016 18:34,5.5808,-0.20472,T,0
5356202306,09/11/2016 18:35,5.58107,-0.2052,T,0
5356202306,09/11/2016 18:37,5.58182,-0.20657,T,0
5356202306,09/11/2016 18:37,5.5822,-0.20703,T,0
5356202306,09/11/2016 18:38,5.58385,-0.20669,T,0
5356202306,09/11/2016 18:39,5.58572,-0.20621,T,0
5356202306,09/11/2016 18:39,5.58659,-0.20606,T,0
5356202306,09/11/2016 18:40,5.58699,-0.20747,T,0
5356202306,09/11/2016 18:41,5.58915,-0.20728,T,0
5356202306,09/11/2016 18:41,5.59032,-0.20691,T,0
5356202306,09/11/2016 18:42,5.59154,-0.20585,T,0
5356202306,09/11/2016 18:42,5.59232,-0.20521,T,0
5356202306,09/11/2016 18:43,5.59302,-0.20593,T,0
5356202306,09/11/2016 18:43,5.59318,-0.20606,T,0
5356202306,09/11/2016 18:44,5.59438,-0.20514,T,0
5356202306,09/11/2016 18:45,5.59551,-0.20415,T,0
5356202306,09/11/2016 18:47,5.59677,-0.20313,T,0
5356202306,09/11/2016 18:47,5.59742,-0.20259,T,0
5356202306,09/11/2016 18:48,5.59776,-0.20295,T,0
5356202306,09/11/2016 18:49,5.5978,-0.20295,T,0
5357508018,10/11/2016 5:35,5.5978,-0.20295,T,1
5357508018,10/11/2016 5:38,5.59741,-0.20272,T,0
5357508018,10/11/2016 5:39,5.59619,-0.2036,T,0
5357508018,10/11/2016 5:39,5.59535,-0.20261,T,0
5357508018,10/11/2016 5:40,5.59489,-0.20199,T,0
5357508018,10/11/2016 5:40,5.5958,-0.20072,T,0
5357508018,10/11/2016 5:40,5.5952,-0.20026,T,0
5357508018,10/11/2016 5:41,5.59511,-0.19994,T,0
5357508018,10/11/2016 5:41,5.59556,-0.1986,T,0
5357508018,10/11/2016 5:41,5.59595,-0.19804,T,0
5357508018,10/11/2016 5:42,5.59633,-0.19779,T,0
5357508018,10/11/2016 5:42,5.59658,-0.19777,T,0
5357508018,10/11/2016 5:42,5.5968,-0.19782,T,0
5357508018,10/11/2016 5:42,5.59802,-0.19704,T,0
5357508018,10/11/2016 5:43,5.59908,-0.19628,T,0
5357508018,10/11/2016 5:43,5.59898,-0.19607,T,0
5357508018,10/11/2016 5:43,5.59851,-0.19535,T,0
5357508018,10/11/2016 5:44,5.59788,-0.19416,T,0
5357508018,10/11/2016 5:44,5.59837,-0.19367,T,0
5357508018,10/11/2016 5:44,5.59775,-0.19264,T,0
5357508018,10/11/2016 5:45,5.59236,-0.18389,T,0
5357508018,10/11/2016 5:45,5.59152,-0.18341,T,0
5357508018,10/11/2016 5:46,5.58926,-0.18223,T,0
5357508018,10/11/2016 5:47,5.58912,-0.18203,T,0
5357508018,10/11/2016 5:47,5.58835,-0.17899,T,0
5357508018,10/11/2016 5:48,5.58753,-0.17596,T,0
5357508018,10/11/2016 5:48,5.5862,-0.17613,T,0
5357508018,10/11/2016 5:48,5.58606,-0.1763,T,0
5357508018,10/11/2016 5:48,5.58594,-0.1769,T,0
5357508018,10/11/2016 5:49,5.58438,-0.17931,T,0
5357508018,10/11/2016 5:49,5.58159,-0.18308,T,0
5357508018,10/11/2016 5:50,5.57934,-0.18585,T,0
5357508018,10/11/2016 5:50,5.57925,-0.18566,T,0
5357508018,10/11/2016 5:50,5.57932,-0.18573,T,0
5357521831,10/11/2016 6:15,5.57932,-0.18573,T,1
5357521831,10/11/2016 6:16,5.57911,-0.18568,T,0
5357521831,10/11/2016 6:16,5.57909,-0.18546,T,0
5357521831,10/11/2016 6:17,5.57933,-0.18497,T,0
5357521831,10/11/2016 6:17,5.57996,-0.18517,T,0
5357521831,10/11/2016 6:17,5.58009,-0.18501,T,0
5357521831,10/11/2016 6:17,5.58233,-0.18211,T,0
5357521831,10/11/2016 6:18,5.58513,-0.18259,T,0
5357521831,10/11/2016 6:18,5.58628,-0.18287,T,0
5357521831,10/11/2016 6:18,5.58677,-0.18327,T,0
5357521831,10/11/2016 6:19,5.58899,-0.18186,T,0
5357521831,10/11/2016 6:20,5.59773,-0.17942,T,0
5357521831,10/11/2016 6:21,5.5997,-0.17891,T,0
5357521831,10/11/2016 6:21,5.60215,-0.1784,T,0
5357521831,10/11/2016 6:22,5.60481,-0.17775,T,0
5357521831,10/11/2016 6:23,5.6071,-0.17727,T,0
5357521831,10/11/2016 6:24,5.61394,-0.17595,T,0
5357521831,10/11/2016 6:25,5.61531,-0.17586,T,0
5357521831,10/11/2016 6:26,5.621,-0.17614,T,0
5357521831,10/11/2016 6:27,5.62633,-0.17642,T,0
5357521831,10/11/2016 6:28,5.63809,-0.17751,T,0
5357521831,10/11/2016 6:29,5.6399,-0.17785,T,0
5357521831,10/11/2016 6:31,5.64179,-0.17819,T,0
